epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
133	-369.01987	152.6559	364.62662	107.763626	646.3897	-913.5601	625.259	720.5382	3466.4219	-1.414431	241.81818	1172.2124	952.9861	3556.3945	-1.9502674	444.06918	532000
134	-369.00177	152.13918	364.62466	107.6081	646.3897	-913.5601	629.2382	722.9973	3466.4219	-1.414431	242.75362	1176.0469	951.81006	3556.3945	-1.9502674	444.3097	536000
135	-368.97867	151.63387	364.6179	107.45337	646.3897	-913.5601	632.36475	725.5145	3466.4219	-1.414431	243.46259	1188.4929	962.8823	3556.3945	-1.9502674	447.37482	540000
136	-368.94363	151.12466	364.59927	107.304535	646.3897	-913.5601	635.72034	728.57904	3466.4219	-1.414431	244.27481	1200.1066	969.78143	3556.3945	-1.9502674	450.20883	544000
137	-368.9106	150.61546	364.5819	107.1602	646.3897	-913.5601	639.65704	731.26245	3466.4219	-1.414431	245.19016	1215.877	983.5864	3556.3945	-1.9502674	454.2219	548000
138	-368.8785	150.10762	364.5654	107.02075	646.3897	-913.5601	643.1524	733.4383	3466.4219	-1.414431	245.9893	1216.862	980.2977	3556.3945	-1.9502674	453.80942	552000
139	-368.84384	149.62556	364.54626	106.88669	646.3897	-913.5601	646.79114	735.27893	3466.4219	-1.414431	246.78207	1226.0856	985.8143	3588.2915	-1.9502674	455.5669	556000
140	-368.80936	149.12709	364.52707	106.75474	646.3897	-913.5601	649.8203	735.4757	3466.4219	-1.414431	247.34982	1227.1107	982.4621	3588.2915	-1.9502674	455.00858	560000
141	-368.77063	148.61694	364.50412	106.62227	646.3897	-913.5601	651.8421	735.58307	3466.4219	-1.414431	247.5856	1232.6453	983.6987	3588.2915	-1.9502674	455.71774	564000
142	-368.7283	148.123	364.47726	106.49106	646.3897	-913.5601	654.7523	735.4966	3466.4219	-1.414431	248.1433	1232.355	980.3233	3588.2915	-1.9502674	454.8528	568000
143	-368.68585	147.62645	364.44992	106.36187	646.3897	-913.5601	657.7571	735.2085	3466.4219	-1.414431	248.69565	1241.7981	984.45905	3588.2915	-1.9502674	456.6944	572000
144	-368.6457	147.14882	364.42477	106.23379	646.3897	-913.5601	660.9522	736.15765	3466.4219	-1.414431	249.35065	1247.6119	984.84357	3588.2915	-1.9502674	457.60904	576000
145	-368.605	146.67581	364.39917	106.11162	646.3897	-913.5601	663.99304	737.2841	3466.4219	-1.414431	250.0	1250.5416	983.58167	3588.2915	-1.9502674	457.67932	580000
